"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","Referee"
"2110","E0",2019-01-03,"Man City","Liverpool",2,1,"H",1,0,"H","A Taylor"
"2111","E0",2019-01-12,"Brighton","Liverpool",0,1,"A",0,0,"D","K Friend"
"2112","E0",2019-01-12,"Burnley","Fulham",2,1,"H",2,1,"H","M Atkinson"
"2113","E0",2019-01-12,"Cardiff","Huddersfield",0,0,"D",0,0,"D","L Mason"
"2114","E0",2019-01-12,"Chelsea","Newcastle",2,1,"H",1,1,"D","C Kavanagh"
"2115","E0",2019-01-12,"Crystal Palace","Watford",1,2,"A",1,0,"H","P Tierney"
"2116","E0",2019-01-12,"Leicester","Southampton",1,2,"A",0,2,"A","M Oliver"
"2117","E0",2019-01-12,"West Ham","Arsenal",1,0,"H",0,0,"D","J Moss"
"2118","E0",2019-01-13,"Everton","Bournemouth",2,0,"H",0,0,"D","A Taylor"
"2119","E0",2019-01-13,"Tottenham","Man United",0,1,"A",0,1,"A","M Dean"
"2120","E0",2019-01-14,"Man City","Wolves",3,0,"H",2,0,"H","C Pawson"
"2121","E0",2019-01-19,"Arsenal","Chelsea",2,0,"H",2,0,"H","A Taylor"
"2122","E0",2019-01-19,"Bournemouth","West Ham",2,0,"H",0,0,"D","S Hooper"
"2123","E0",2019-01-19,"Liverpool","Crystal Palace",4,3,"H",0,1,"A","J Moss"
"2124","E0",2019-01-19,"Man United","Brighton",2,1,"H",2,0,"H","P Tierney"
"2125","E0",2019-01-19,"Newcastle","Cardiff",3,0,"H",1,0,"H","S Attwell"
"2126","E0",2019-01-19,"Southampton","Everton",2,1,"H",0,0,"D","G Scott"
"2127","E0",2019-01-19,"Watford","Burnley",0,0,"D",0,0,"D","M Oliver"
"2128","E0",2019-01-19,"Wolves","Leicester",4,3,"H",2,0,"H","C Kavanagh"
"2129","E0",2019-01-20,"Fulham","Tottenham",1,2,"A",1,0,"H","C Pawson"
"2130","E0",2019-01-20,"Huddersfield","Man City",0,3,"A",0,1,"A","A Marriner"
"2131","E0",2019-01-29,"Arsenal","Cardiff",2,1,"H",0,0,"D","M Dean"
"2132","E0",2019-01-29,"Fulham","Brighton",4,2,"H",0,2,"A","L Probert"
"2133","E0",2019-01-29,"Huddersfield","Everton",0,1,"A",0,1,"A","S Attwell"
"2134","E0",2019-01-29,"Man United","Burnley",2,2,"D",0,0,"D","J Moss"
"2135","E0",2019-01-29,"Newcastle","Man City",2,1,"H",0,1,"A","P Tierney"
"2136","E0",2019-01-29,"Wolves","West Ham",3,0,"H",0,0,"D","D Coote"
"2137","E0",2019-01-30,"Bournemouth","Chelsea",4,0,"H",0,0,"D","R East"
"2138","E0",2019-01-30,"Liverpool","Leicester",1,1,"D",1,1,"D","M Atkinson"
"2139","E0",2019-01-30,"Southampton","Crystal Palace",1,1,"D",0,1,"A","A Marriner"
"2140","E0",2019-01-30,"Tottenham","Watford",2,1,"H",0,1,"A","G Scott"
"2141","E0",2019-02-02,"Brighton","Watford",0,0,"D",0,0,"D","S Hooper"
"2142","E0",2019-02-02,"Burnley","Southampton",1,1,"D",0,0,"D","A Taylor"
"2143","E0",2019-02-02,"Cardiff","Bournemouth",2,0,"H",1,0,"H","J Moss"
"2144","E0",2019-02-02,"Chelsea","Huddersfield",5,0,"H",2,0,"H","P Tierney"
"2145","E0",2019-02-02,"Crystal Palace","Fulham",2,0,"H",1,0,"H","M Oliver"
"2146","E0",2019-02-02,"Everton","Wolves",1,3,"A",1,2,"A","L Mason"
"2147","E0",2019-02-02,"Tottenham","Newcastle",1,0,"H",0,0,"D","A Marriner"
"2148","E0",2019-02-03,"Leicester","Man United",0,1,"A",0,1,"A","M Dean"
"2149","E0",2019-02-03,"Man City","Arsenal",3,1,"H",2,1,"H","M Atkinson"
"2150","E0",2019-02-04,"West Ham","Liverpool",1,1,"D",1,1,"D","K Friend"
"2151","E0",2019-02-06,"Everton","Man City",0,2,"A",0,1,"A","C Pawson"
"2152","E0",2019-02-09,"Brighton","Burnley",1,3,"A",0,1,"A","S Attwell"
"2153","E0",2019-02-09,"Crystal Palace","West Ham",1,1,"D",0,1,"A","C Pawson"
"2154","E0",2019-02-09,"Fulham","Man United",0,3,"A",0,2,"A","P Tierney"
"2155","E0",2019-02-09,"Huddersfield","Arsenal",1,2,"A",0,2,"A","J Moss"
"2156","E0",2019-02-09,"Liverpool","Bournemouth",3,0,"H",2,0,"H","A Taylor"
"2157","E0",2019-02-09,"Southampton","Cardiff",1,2,"A",0,0,"D","M Atkinson"
"2158","E0",2019-02-09,"Watford","Everton",1,0,"H",0,0,"D","L Probert"
"2159","E0",2019-02-10,"Man City","Chelsea",6,0,"H",4,0,"H","M Dean"
"2160","E0",2019-02-10,"Tottenham","Leicester",3,1,"H",1,0,"H","M Oliver"
"2161","E0",2019-02-11,"Wolves","Newcastle",1,1,"D",0,0,"D","G Scott"
"2162","E0",2019-02-22,"Cardiff","Watford",1,5,"A",0,1,"A","S Hooper"
"2163","E0",2019-02-22,"West Ham","Fulham",3,1,"H",2,1,"H","L Mason"
"2164","E0",2019-02-23,"Bournemouth","Wolves",1,1,"D",1,0,"H","R East"
"2165","E0",2019-02-23,"Burnley","Tottenham",2,1,"H",0,0,"D","M Dean"
"2166","E0",2019-02-23,"Leicester","Crystal Palace",1,4,"A",0,1,"A","A Taylor"
"2167","E0",2019-02-23,"Newcastle","Huddersfield",2,0,"H",0,0,"D","K Friend"
"2168","E0",2019-02-24,"Arsenal","Southampton",2,0,"H",2,0,"H","G Scott"
"2169","E0",2019-02-24,"Man United","Liverpool",0,0,"D",0,0,"D","M Oliver"
"2170","E0",2019-02-26,"Cardiff","Everton",0,3,"A",0,1,"A","K Friend"
"2171","E0",2019-02-26,"Huddersfield","Wolves",1,0,"H",0,0,"D","D Coote"
"2172","E0",2019-02-26,"Leicester","Brighton",2,1,"H",1,0,"H","L Probert"
"2173","E0",2019-02-26,"Newcastle","Burnley",2,0,"H",2,0,"H","C Pawson"
"2174","E0",2019-02-27,"Arsenal","Bournemouth",5,1,"H",2,1,"H","C Kavanagh"
"2175","E0",2019-02-27,"Chelsea","Tottenham",2,0,"H",0,0,"D","A Marriner"
"2176","E0",2019-02-27,"Crystal Palace","Man United",1,3,"A",0,1,"A","M Atkinson"
"2177","E0",2019-02-27,"Liverpool","Watford",5,0,"H",2,0,"H","G Scott"
"2178","E0",2019-02-27,"Man City","West Ham",1,0,"H",0,0,"D","S Attwell"
"2179","E0",2019-02-27,"Southampton","Fulham",2,0,"H",2,0,"H","A Taylor"
"2180","E0",2019-03-02,"Bournemouth","Man City",0,1,"A",0,0,"D","K Friend"
"2181","E0",2019-03-02,"Brighton","Huddersfield",1,0,"H",0,0,"D","M Dean"
"2182","E0",2019-03-02,"Burnley","Crystal Palace",1,3,"A",0,1,"A","L Probert"
"2183","E0",2019-03-02,"Man United","Southampton",3,2,"H",0,1,"A","S Attwell"
"2184","E0",2019-03-02,"Tottenham","Arsenal",1,1,"D",0,1,"A","A Taylor"
"2185","E0",2019-03-02,"West Ham","Newcastle",2,0,"H",2,0,"H","C Kavanagh"
"2186","E0",2019-03-02,"Wolves","Cardiff",2,0,"H",2,0,"H","A Marriner"
"2187","E0",2019-03-03,"Everton","Liverpool",0,0,"D",0,0,"D","M Atkinson"
"2188","E0",2019-03-03,"Fulham","Chelsea",1,2,"A",1,2,"A","G Scott"
"2189","E0",2019-03-03,"Watford","Leicester",2,1,"H",1,0,"H","J Moss"
"2190","E0",2019-03-09,"Cardiff","West Ham",2,0,"H",1,0,"H","G Scott"
"2191","E0",2019-03-09,"Crystal Palace","Brighton",1,2,"A",0,1,"A","C Pawson"
"2192","E0",2019-03-09,"Huddersfield","Bournemouth",0,2,"A",0,1,"A","A Taylor"
"2193","E0",2019-03-09,"Leicester","Fulham",3,1,"H",1,0,"H","D Coote"
"2194","E0",2019-03-09,"Man City","Watford",3,1,"H",0,0,"D","P Tierney"
"2195","E0",2019-03-09,"Newcastle","Everton",3,2,"H",0,2,"A","L Mason"
"2196","E0",2019-03-09,"Southampton","Tottenham",2,1,"H",0,1,"A","K Friend"
"2197","E0",2019-03-10,"Arsenal","Man United",2,0,"H",1,0,"H","J Moss"
"2198","E0",2019-03-10,"Chelsea","Wolves",1,1,"D",0,0,"D","M Oliver"
"2199","E0",2019-03-10,"Liverpool","Burnley",4,2,"H",2,1,"H","A Marriner"
"2200","E0",2019-03-16,"Bournemouth","Newcastle",2,2,"D",0,1,"A","M Dean"
"2201","E0",2019-03-16,"Burnley","Leicester",1,2,"A",1,1,"D","M Oliver"
"2202","E0",2019-03-16,"West Ham","Huddersfield",4,3,"H",1,2,"A","J Moss"
"2203","E0",2019-03-17,"Everton","Chelsea",2,0,"H",0,0,"D","A Taylor"
"2204","E0",2019-03-17,"Fulham","Liverpool",1,2,"A",0,1,"A","C Pawson"
"2205","E0",2019-03-30,"Brighton","Southampton",0,1,"A",0,0,"D","M Oliver"
"2206","E0",2019-03-30,"Burnley","Wolves",2,0,"H",1,0,"H","C Kavanagh"
"2207","E0",2019-03-30,"Crystal Palace","Huddersfield",2,0,"H",0,0,"D","L Probert"
"2208","E0",2019-03-30,"Fulham","Man City",0,2,"A",0,2,"A","K Friend"
"2209","E0",2019-03-30,"Leicester","Bournemouth",2,0,"H",1,0,"H","L Mason"
"2210","E0",2019-03-30,"Man United","Watford",2,1,"H",1,0,"H","S Attwell"
"2211","E0",2019-03-30,"West Ham","Everton",0,2,"A",0,2,"A","P Tierney"
"2212","E0",2019-03-31,"Cardiff","Chelsea",1,2,"A",0,0,"D","C Pawson"
"2213","E0",2019-03-31,"Liverpool","Tottenham",2,1,"H",1,0,"H","M Atkinson"
"2214","E0",2019-04-01,"Arsenal","Newcastle",2,0,"H",1,0,"H","A Taylor"
"2215","E0",2019-04-02,"Watford","Fulham",4,1,"H",1,1,"D","R East"
"2216","E0",2019-04-02,"Wolves","Man United",2,1,"H",1,1,"D","M Dean"
"2217","E0",2019-04-03,"Chelsea","Brighton",3,0,"H",1,0,"H","G Scott"
"2218","E0",2019-04-03,"Man City","Cardiff",2,0,"H",2,0,"H","J Moss"
"2219","E0",2019-04-03,"Tottenham","Crystal Palace",2,0,"H",0,0,"D","A Marriner"
"2220","E0",2019-04-05,"Southampton","Liverpool",1,3,"A",1,1,"D","P Tierney"
"2221","E0",2019-04-06,"Bournemouth","Burnley",1,3,"A",1,2,"A","M Atkinson"
"2222","E0",2019-04-06,"Huddersfield","Leicester",1,4,"A",0,1,"A","D Coote"
"2223","E0",2019-04-06,"Newcastle","Crystal Palace",0,1,"A",0,0,"D","S Attwell"
"2224","E0",2019-04-07,"Everton","Arsenal",1,0,"H",1,0,"H","K Friend"
"2225","E0",2019-04-08,"Chelsea","West Ham",2,0,"H",1,0,"H","C Kavanagh"
"2226","E0",2019-04-12,"Leicester","Newcastle",0,1,"A",0,1,"A","C Kavanagh"
"2227","E0",2019-04-13,"Brighton","Bournemouth",0,5,"A",0,1,"A","K Friend"
"2228","E0",2019-04-13,"Burnley","Cardiff",2,0,"H",1,0,"H","M Dean"
"2229","E0",2019-04-13,"Fulham","Everton",2,0,"H",0,0,"D","L Probert"
"2230","E0",2019-04-13,"Man United","West Ham",2,1,"H",1,0,"H","G Scott"
"2231","E0",2019-04-13,"Southampton","Wolves",3,1,"H",2,1,"H","J Moss"
"2232","E0",2019-04-13,"Tottenham","Huddersfield",4,0,"H",2,0,"H","L Mason"
"2233","E0",2019-04-14,"Crystal Palace","Man City",1,3,"A",0,1,"A","M Atkinson"
"2234","E0",2019-04-14,"Liverpool","Chelsea",2,0,"H",0,0,"D","M Oliver"
"2235","E0",2019-04-15,"Watford","Arsenal",0,1,"A",0,1,"A","C Pawson"
"2236","E0",2019-04-16,"Brighton","Cardiff",0,2,"A",0,1,"A","A Marriner"
"2237","E0",2019-04-20,"Bournemouth","Fulham",0,1,"A",0,0,"D","D Coote"
"2238","E0",2019-04-20,"Huddersfield","Watford",1,2,"A",0,1,"A","R East"
"2239","E0",2019-04-20,"Man City","Tottenham",1,0,"H",1,0,"H","M Oliver"
"2240","E0",2019-04-20,"Newcastle","Southampton",3,1,"H",2,0,"H","A Taylor"
"2241","E0",2019-04-20,"West Ham","Leicester",2,2,"D",1,0,"H","L Probert"
"2242","E0",2019-04-20,"Wolves","Brighton",0,0,"D",0,0,"D","C Pawson"
"2243","E0",2019-04-21,"Arsenal","Crystal Palace",2,3,"A",0,1,"A","J Moss"
"2244","E0",2019-04-21,"Cardiff","Liverpool",0,2,"A",0,0,"D","M Atkinson"
"2245","E0",2019-04-21,"Everton","Man United",4,0,"H",2,0,"H","P Tierney"
"2246","E0",2019-04-22,"Chelsea","Burnley",2,2,"D",2,2,"D","K Friend"
"2247","E0",2019-04-23,"Tottenham","Brighton",1,0,"H",0,0,"D","C Kavanagh"
"2248","E0",2019-04-23,"Watford","Southampton",1,1,"D",0,1,"A","M Dean"
"2249","E0",2019-04-24,"Man United","Man City",0,2,"A",0,0,"D","A Marriner"
"2250","E0",2019-04-24,"Wolves","Arsenal",3,1,"H",3,0,"H","S Attwell"
"2251","E0",2019-04-26,"Liverpool","Huddersfield",5,0,"H",3,0,"H","K Friend"
"2252","E0",2019-04-27,"Brighton","Newcastle",1,1,"D",0,1,"A","M Dean"
"2253","E0",2019-04-27,"Crystal Palace","Everton",0,0,"D",0,0,"D","L Mason"
"2254","E0",2019-04-27,"Fulham","Cardiff",1,0,"H",0,0,"D","C Kavanagh"
"2255","E0",2019-04-27,"Southampton","Bournemouth",3,3,"D",1,2,"A","G Scott"
"2256","E0",2019-04-27,"Tottenham","West Ham",0,1,"A",0,0,"D","A Taylor"
"2257","E0",2019-04-27,"Watford","Wolves",1,2,"A",0,1,"A","S Hooper"
"2258","E0",2019-04-28,"Burnley","Man City",0,1,"A",0,0,"D","P Tierney"
"2259","E0",2019-04-28,"Leicester","Arsenal",3,0,"H",0,0,"D","M Oliver"
"2260","E0",2019-04-28,"Man United","Chelsea",1,1,"D",1,1,"D","M Atkinson"
"2261","E0",2019-05-03,"Everton","Burnley",2,0,"H",2,0,"H","C Kavanagh"
"2262","E0",2019-05-04,"Bournemouth","Tottenham",1,0,"H",0,0,"D","C Pawson"
"2263","E0",2019-05-04,"Cardiff","Crystal Palace",2,3,"A",1,2,"A","M Oliver"
"2264","E0",2019-05-04,"Newcastle","Liverpool",2,3,"A",1,2,"A","A Marriner"
"2265","E0",2019-05-04,"West Ham","Southampton",3,0,"H",1,0,"H","S Attwell"
"2266","E0",2019-05-04,"Wolves","Fulham",1,0,"H",0,0,"D","J Moss"
"2267","E0",2019-05-05,"Arsenal","Brighton",1,1,"D",1,0,"H","A Taylor"
"2268","E0",2019-05-05,"Chelsea","Watford",3,0,"H",0,0,"D","P Tierney"
"2269","E0",2019-05-05,"Huddersfield","Man United",1,1,"D",0,1,"A","L Mason"
"2270","E0",2019-05-06,"Man City","Leicester",1,0,"H",0,0,"D","M Dean"
"2271","E0",2019-05-12,"Brighton","Man City",1,4,"A",1,2,"A","M Oliver"
"2272","E0",2019-05-12,"Burnley","Arsenal",1,3,"A",0,0,"D","M Dean"
"2273","E0",2019-05-12,"Crystal Palace","Bournemouth",5,3,"H",3,1,"H","R East"
"2274","E0",2019-05-12,"Fulham","Newcastle",0,4,"A",0,2,"A","K Friend"
"2275","E0",2019-05-12,"Leicester","Chelsea",0,0,"D",0,0,"D","A Taylor"
"2276","E0",2019-05-12,"Liverpool","Wolves",2,0,"H",1,0,"H","M Atkinson"
"2277","E0",2019-05-12,"Man United","Cardiff",0,2,"A",0,1,"A","J Moss"
"2278","E0",2019-05-12,"Southampton","Huddersfield",1,1,"D",1,0,"H","L Probert"
"2279","E0",2019-05-12,"Tottenham","Everton",2,2,"D",1,0,"H","A Marriner"
"2280","E0",2019-05-12,"Watford","West Ham",1,4,"A",0,2,"A","C Kavanagh"
